well_id,cycle_num,time_since_injection_end_days,phase,steam_volume_bbl,injection_pressure_psi,steam_quality_frac,soak_duration_days,prior_cycle_count,thermal_conductivity_W_mK,porosity_frac,formation_thickness_m,baseline_reservoir_temp_C,crude_api_gravity,cum_production_bbl,physics_temp_C,temperature_C,viscosity_cP,is_synthetic,data_source
BGW-044,5,27.332,production,1284.6,385.2,0.798,6.53,4,1.46,0.32,6.42,47.19,18.3,269.23,61.754,63.8,9838.98,True,physics_simulated_synthetic
BGW-044,5,27.823,production,1284.6,385.2,0.798,6.53,4,1.46,0.32,6.42,47.19,18.3,275.58,60.547,57.691,16833.84,True,physics_simulated_synthetic
BGW-044,5,33.713,production,1284.6,385.2,0.798,6.53,4,1.46,0.32,6.42,47.19,18.3,351.79,50.675,50.491,32535.92,True,physics_simulated_synthetic
BGW-044,5,40.907,production,1284.6,385.2,0.798,6.53,4,1.46,0.32,6.42,47.19,18.3,444.89,47.52,46.195,48897.86,True,physics_simulated_synthetic
BGW-044,5,41.802,production,1284.6,385.2,0.798,6.53,4,1.46,0.32,6.42,47.19,18.3,456.47,47.427,47.979,41232.79,True,physics_simulated_synthetic
BGW-044,5,43.295,production,1284.6,385.2,0.798,6.53,4,1.46,0.32,6.42,47.19,18.3,475.78,47.322,47.02,45176.81,True,physics_simulated_synthetic
BGW-044,5,46.746,production,1284.6,385.2,0.798,6.53,4,1.46,0.32,6.42,47.19,18.3,520.44,47.221,47.033,45123.82,True,physics_simulated_synthetic
BGW-044,5,47.005,production,1284.6,385.2,0.798,6.53,4,1.46,0.32,6.42,47.19,18.3,523.79,47.218,46.195,48897.86,True,physics_simulated_synthetic
BGW-044,5,49.742,production,1284.6,385.2,0.798,6.53,4,1.46,0.32,6.42,47.19,18.3,559.21,47.2,46.195,48897.86,True,physics_simulated_synthetic
BGW-044,5,55.811,production,1284.6,385.2,0.798,6.53,4,1.46,0.32,6.42,47.19,18.3,637.74,47.195,47.773,42046.41,True,physics_simulated_synthetic
BGW-044,5,58.702,production,1284.6,385.2,0.798,6.53,4,1.46,0.32,6.42,47.19,18.3,675.15,47.195,48.954,37593.21,True,physics_simulated_synthetic
BGW-044,1,5.511,soak,2135.9,194.3,0.656,7.08,0,1.838,0.294,6.09,47.86,18.29,0.0,147.268,142.564,39.79,True,physics_simulated_synthetic
BGW-044,1,7.75,production,2135.9,194.3,0.656,7.08,0,1.838,0.294,6.09,47.86,18.29,12.03,136.012,132.528,71.29,True,physics_simulated_synthetic
BGW-044,1,9.333,production,2135.9,194.3,0.656,7.08,0,1.838,0.294,6.09,47.86,18.29,40.4,128.355,124.612,115.3,True,physics_simulated_synthetic
BGW-044,1,12.251,production,2135.9,194.3,0.656,7.08,0,1.838,0.294,6.09,47.86,18.29,92.7,114.006,111.469,267.57,True,physics_simulated_synthetic
BGW-044,1,16.232,production,2135.9,194.3,0.656,7.08,0,1.838,0.294,6.09,47.86,18.29,164.04,94.301,94.013,898.53,True,physics_simulated_synthetic
BGW-044,1,21.439,production,2135.9,194.3,0.656,7.08,0,1.838,0.294,6.09,47.86,18.29,257.33,71.351,71.616,5088.36,True,physics_simulated_synthetic
BGW-044,1,25.616,production,2135.9,194.3,0.656,7.08,0,1.838,0.294,6.09,47.86,18.29,332.19,58.804,55.097,21274.07,True,physics_simulated_synthetic
BGW-044,1,26.575,production,2135.9,194.3,0.656,7.08,0,1.838,0.294,6.09,47.86,18.29,349.37,56.818,54.988,21484.76,True,physics_simulated_synthetic
BGW-044,1,36.06,production,2135.9,194.3,0.656,7.08,0,1.838,0.294,6.09,47.86,18.29,519.35,48.271,46.865,45853.79,True,physics_simulated_synthetic
BGW-044,1,39.482,production,2135.9,194.3,0.656,7.08,0,1.838,0.294,6.09,47.86,18.29,580.67,47.956,46.865,45853.79,True,physics_simulated_synthetic
BGW-044,1,43.9,production,2135.9,194.3,0.656,7.08,0,1.838,0.294,6.09,47.86,18.29,659.84,47.874,46.865,45853.79,True,physics_simulated_synthetic
BGW-044,1,44.326,production,2135.9,194.3,0.656,7.08,0,1.838,0.294,6.09,47.86,18.29,667.46,47.872,46.865,45853.79,True,physics_simulated_synthetic
BGW-044,1,48.713,production,2135.9,194.3,0.656,7.08,0,1.838,0.294,6.09,47.86,18.29,746.08,47.865,47.661,42498.87,True,physics_simulated_synthetic
BGW-044,1,49.043,production,2135.9,194.3,0.656,7.08,0,1.838,0.294,6.09,47.86,18.29,752.0,47.865,46.865,45853.79,True,physics_simulated_synthetic
BGW-044,1,49.122,production,2135.9,194.3,0.656,7.08,0,1.838,0.294,6.09,47.86,18.29,753.42,47.865,46.865,45853.79,True,physics_simulated_synthetic
BGW-044,1,49.799,production,2135.9,194.3,0.656,7.08,0,1.838,0.294,6.09,47.86,18.29,765.55,47.865,46.865,45853.79,True,physics_simulated_synthetic
BGW-044,1,55.67,production,2135.9,194.3,0.656,7.08,0,1.838,0.294,6.09,47.86,18.29,870.76,47.865,46.865,45853.79,True,physics_simulated_synthetic
BGW-044,1,56.637,production,2135.9,194.3,0.656,7.08,0,1.838,0.294,6.09,47.86,18.29,888.08,47.865,46.865,45853.79,True,physics_simulated_synthetic
BGW-044,1,57.039,production,2135.9,194.3,0.656,7.08,0,1.838,0.294,6.09,47.86,18.29,895.28,47.865,46.882,45779.33,True,physics_simulated_synthetic
BGW-044,1,57.632,production,2135.9,194.3,0.656,7.08,0,1.838,0.294,6.09,47.86,18.29,905.91,47.865,46.865,45853.79,True,physics_simulated_synthetic
BGW-045,1,0.019,soak,1429.4,179.0,0.74,4.5,0,2.339,0.225,15.56,46.26,17.42,0.0,164.29,164.07,12.48,True,physics_simulated_synthetic
BGW-045,1,1.556,soak,1429.4,179.0,0.74,4.5,0,2.339,0.225,15.56,46.26,17.42,0.0,155.877,155.135,19.92,True,physics_simulated_synthetic
BGW-045,1,8.591,production,1429.4,179.0,0.74,4.5,0,2.339,0.225,15.56,46.26,17.42,47.72,121.738,120.215,151.85,True,physics_simulated_synthetic
BGW-045,1,14.229,production,1429.4,179.0,0.74,4.5,0,2.339,0.225,15.56,46.26,17.42,113.54,96.687,96.143,770.33,True,physics_simulated_synthetic
BGW-045,1,15.031,production,1429.4,179.0,0.74,4.5,0,2.339,0.225,15.56,46.26,17.42,122.91,93.477,94.084,893.94,True,physics_simulated_synthetic
BGW-045,1,18.757,production,1429.4,179.0,0.74,4.5,0,2.339,0.225,15.56,46.26,17.42,166.41,78.975,78.307,2961.89,True,physics_simulated_synthetic
BGW-045,1,19.405,production,1429.4,179.0,0.74,4.5,0,2.339,0.225,15.56,46.26,17.42,173.98,76.742,75.65,3662.85,True,physics_simulated_synthetic
BGW-045,1,21.022,production,1429.4,179.0,0.74,4.5,0,2.339,0.225,15.56,46.26,17.42,192.86,71.429,70.428,5613.91,True,physics_simulated_synthetic
BGW-045,1,21.969,production,1429.4,179.0,0.74,4.5,0,2.339,0.225,15.56,46.26,17.42,203.92,68.569,69.309,6162.5,True,physics_simulated_synthetic
BGW-045,1,24.726,production,1429.4,179.0,0.74,4.5,0,2.339,0.225,15.56,46.26,17.42,236.1,61.179,62.244,11259.7,True,physics_simulated_synthetic
BGW-045,1,27.057,production,1429.4,179.0,0.74,4.5,0,2.339,0.225,15.56,46.26,17.42,263.32,56.316,54.733,21990.48,True,physics_simulated_synthetic
BGW-045,1,34.386,production,1429.4,179.0,0.74,4.5,0,2.339,0.225,15.56,46.26,17.42,348.88,48.054,46.468,47629.64,True,physics_simulated_synthetic
BGW-045,1,39.794,production,1429.4,179.0,0.74,4.5,0,2.339,0.225,15.56,46.26,17.42,412.02,46.578,46.459,47671.39,True,physics_simulated_synthetic
BGW-045,1,44.753,production,1429.4,179.0,0.74,4.5,0,2.339,0.225,15.56,46.26,17.42,469.92,46.301,47.79,41981.36,True,physics_simulated_synthetic
BGW-045,1,51.626,production,1429.4,179.0,0.74,4.5,0,2.339,0.225,15.56,46.26,17.42,550.16,46.258,47.213,44354.39,True,physics_simulated_synthetic
BGW-045,1,52.831,production,1429.4,179.0,0.74,4.5,0,2.339,0.225,15.56,46.26,17.42,564.24,46.257,45.257,53524.86,True,physics_simulated_synthetic
BGW-045,1,53.03,production,1429.4,179.0,0.74,4.5,0,2.339,0.225,15.56,46.26,17.42,566.56,46.257,45.257,53524.86,True,physics_simulated_synthetic
BGW-045,1,54.755,production,1429.4,179.0,0.74,4.5,0,2.339,0.225,15.56,46.26,17.42,586.69,46.257,45.257,53524.86,True,physics_simulated_synthetic
BGW-045,1,57.859,production,1429.4,179.0,0.74,4.5,0,2.339,0.225,15.56,46.26,17.42,622.94,46.257,45.257,53524.86,True,physics_simulated_synthetic
BGW-045,1,59.932,production,1429.4,179.0,0.74,4.5,0,2.339,0.225,15.56,46.26,17.42,647.13,46.257,47.853,41727.96,True,physics_simulated_synthetic
BGW-045,3,0.063,soak,999.3,278.8,0.752,6.25,2,2.307,0.237,8.77,47.91,18.62,0.0,173.291,171.87,8.42,True,physics_simulated_synthetic
BGW-045,3,17.403,production,999.3,278.8,0.752,6.25,2,2.307,0.237,8.77,47.91,18.62,127.71,76.233,77.827,3076.88,True,physics_simulated_synthetic
BGW-045,3,17.872,production,999.3,278.8,0.752,6.25,2,2.307,0.237,8.77,47.91,18.62,133.09,74.753,73.348,4414.29,True,physics_simulated_synthetic
BGW-045,3,20.588,production,999.3,278.8,0.752,6.25,2,2.307,0.237,8.77,47.91,18.62,164.19,66.922,66.947,7517.52,True,physics_simulated_synthetic
BGW-045,3,20.805,production,999.3,278.8,0.752,6.25,2,2.307,0.237,8.77,47.91,18.62,166.68,66.38,66.598,7743.2,True,physics_simulated_synthetic
BGW-045,3,22.163,production,999.3,278.8,0.752,6.25,2,2.307,0.237,8.77,47.91,18.62,182.24,63.167,64.443,9308.79,True,physics_simulated_synthetic
BGW-045,3,27.288,production,999.3,278.8,0.752,6.25,2,2.307,0.237,8.77,47.91,18.62,240.93,54.162,53.559,24484.53,True,physics_simulated_synthetic
BGW-045,3,31.129,production,999.3,278.8,0.752,6.25,2,2.307,0.237,8.77,47.91,18.62,284.93,50.632,49.947,34236.83,True,physics_simulated_synthetic
BGW-045,3,32.978,production,999.3,278.8,0.752,6.25,2,2.307,0.237,8.77,47.91,18.62,306.11,49.642,50.055,33893.21,True,physics_simulated_synthetic
BGW-045,3,33.038,production,999.3,278.8,0.752,6.25,2,2.307,0.237,8.77,47.91,18.62,306.8,49.616,51.299,30172.77,True,physics_simulated_synthetic
BGW-045,3,35.906,production,999.3,278.8,0.752,6.25,2,2.307,0.237,8.77,47.91,18.62,339.65,48.681,52.158,27859.41,True,physics_simulated_synthetic
BGW-045,3,35.993,production,999.3,278.8,0.752,6.25,2,2.307,0.237,8.77,47.91,18.62,340.65,48.662,46.909,45660.32,True,physics_simulated_synthetic
BGW-045,3,36.401,production,999.3,278.8,0.752,6.25,2,2.307,0.237,8.77,47.91,18.62,345.32,48.577,49.293,36409.82,True,physics_simulated_synthetic
BGW-045,3,37.3,production,999.3,278.8,0.752,6.25,2,2.307,0.237,8.77,47.91,18.62,355.62,48.418,47.171,44531.12,True,physics_simulated_synthetic
BGW-045,3,40.255,production,999.3,278.8,0.752,6.25,2,2.307,0.237,8.77,47.91,18.62,389.47,48.098,49.798,34719.52,True,physics_simulated_synthetic
BGW-045,3,45.13,production,999.3,278.8,0.752,6.25,2,2.307,0.237,8.77,47.91,18.62,445.3,47.936,46.909,45660.32,True,physics_simulated_synthetic
BGW-045,3,50.377,production,999.3,278.8,0.752,6.25,2,2.307,0.237,8.77,47.91,18.62,505.4,47.911,47.241,44235.53,True,physics_simulated_synthetic
BGW-045,3,50.486,production,999.3,278.8,0.752,6.25,2,2.307,0.237,8.77,47.91,18.62,506.65,47.911,47.36,43734.26,True,physics_simulated_synthetic
BGW-045,3,57.709,production,999.3,278.8,0.752,6.25,2,2.307,0.237,8.77,47.91,18.62,589.39,47.909,48.077,40851.23,True,physics_simulated_synthetic
BGW-045,3,58.295,production,999.3,278.8,0.752,6.25,2,2.307,0.237,8.77,47.91,18.62,596.09,47.909,48.636,38742.02,True,physics_simulated_synthetic
BGW-046,1,0.566,soak,1402.0,408.8,0.648,5.03,0,2.38,0.281,17.91,47.5,18.4,0.0,183.974,184.826,5.0,True,physics_simulated_synthetic
BGW-046,1,17.677,production,1402.0,408.8,0.648,5.03,0,2.38,0.281,17.91,47.5,18.4,111.43,89.586,90.185,1190.37,True,physics_simulated_synthetic
BGW-046,1,19.46,production,1402.0,408.8,0.648,5.03,0,2.38,0.281,17.91,47.5,18.4,127.14,82.859,84.79,1787.42,True,physics_simulated_synthetic
BGW-046,1,23.074,production,1402.0,408.8,0.648,5.03,0,2.38,0.281,17.91,47.5,18.4,158.97,70.86,71.587,5100.58,True,physics_simulated_synthetic
BGW-046,1,24.823,production,1402.0,408.8,0.648,5.03,0,2.38,0.281,17.91,47.5,18.4,174.37,66.123,67.768,7013.03,True,physics_simulated_synthetic
BGW-046,1,25.604,production,1402.0,408.8,0.648,5.03,0,2.38,0.281,17.91,47.5,18.4,181.25,64.236,64.018,9655.2,True,physics_simulated_synthetic
BGW-046,1,28.5,production,1402.0,408.8,0.648,5.03,0,2.38,0.281,17.91,47.5,18.4,206.76,58.226,58.259,15999.69,True,physics_simulated_synthetic
BGW-046,1,29.372,production,1402.0,408.8,0.648,5.03,0,2.38,0.281,17.91,47.5,18.4,214.43,56.783,58.941,15057.86,True,physics_simulated_synthetic
BGW-046,1,31.899,production,1402.0,408.8,0.648,5.03,0,2.38,0.281,17.91,47.5,18.4,236.7,53.347,55.856,19857.12,True,physics_simulated_synthetic
BGW-046,1,34.12,production,1402.0,408.8,0.648,5.03,0,2.38,0.281,17.91,47.5,18.4,256.25,51.215,51.103,30729.48,True,physics_simulated_synthetic
BGW-046,1,34.19,production,1402.0,408.8,0.648,5.03,0,2.38,0.281,17.91,47.5,18.4,256.88,51.159,53.366,24920.76,True,physics_simulated_synthetic
BGW-046,1,34.468,production,1402.0,408.8,0.648,5.03,0,2.38,0.281,17.91,47.5,18.4,259.32,50.949,51.471,29694.15,True,physics_simulated_synthetic
BGW-046,1,35.077,production,1402.0,408.8,0.648,5.03,0,2.38,0.281,17.91,47.5,18.4,264.68,50.519,51.81,28772.93,True,physics_simulated_synthetic
BGW-046,1,36.823,production,1402.0,408.8,0.648,5.03,0,2.38,0.281,17.91,47.5,18.4,280.06,49.511,52.762,26345.8,True,physics_simulated_synthetic
BGW-046,1,38.016,production,1402.0,408.8,0.648,5.03,0,2.38,0.281,17.91,47.5,18.4,290.57,48.997,51.396,29903.09,True,physics_simulated_synthetic
BGW-046,1,43.003,production,1402.0,408.8,0.648,5.03,0,2.38,0.281,17.91,47.5,18.4,334.49,47.852,50.234,33327.22,True,physics_simulated_synthetic
BGW-046,1,43.018,production,1402.0,408.8,0.648,5.03,0,2.38,0.281,17.91,47.5,18.4,334.62,47.851,51.791,28824.16,True,physics_simulated_synthetic
BGW-046,1,47.468,production,1402.0,408.8,0.648,5.03,0,2.38,0.281,17.91,47.5,18.4,373.82,47.576,47.859,41705.1,True,physics_simulated_synthetic
BGW-046,1,54.916,production,1402.0,408.8,0.648,5.03,0,2.38,0.281,17.91,47.5,18.4,439.42,47.507,47.395,43591.1,True,physics_simulated_synthetic
BGW-046,1,57.035,production,1402.0,408.8,0.648,5.03,0,2.38,0.281,17.91,47.5,18.4,458.09,47.505,47.762,42091.05,True,physics_simulated_synthetic
BGW-046,4,2.887,soak,1583.3,153.1,0.732,9.88,3,2.146,0.207,10.25,46.84,17.36,0.0,146.688,147.959,29.42,True,physics_simulated_synthetic
BGW-046,4,4.268,soak,1583.3,153.1,0.732,9.88,3,2.146,0.207,10.25,46.84,17.36,0.0,139.656,143.259,38.25,True,physics_simulated_synthetic
BGW-046,4,4.876,soak,1583.3,153.1,0.732,9.88,3,2.146,0.207,10.25,46.84,17.36,0.0,136.719,140.269,45.35,True,physics_simulated_synthetic
BGW-046,4,6.793,soak,1583.3,153.1,0.732,9.88,3,2.146,0.207,10.25,46.84,17.36,0.0,128.054,129.579,85.08,True,physics_simulated_synthetic
BGW-046,4,10.964,production,1583.3,153.1,0.732,9.88,3,2.146,0.207,10.25,46.84,17.36,16.37,111.399,115.241,208.92,True,physics_simulated_synthetic
BGW-046,4,13.653,production,1583.3,153.1,0.732,9.88,3,2.146,0.207,10.25,46.84,17.36,56.95,101.334,103.763,450.49,True,physics_simulated_synthetic
BGW-046,4,15.754,production,1583.3,153.1,0.732,9.88,3,2.146,0.207,10.25,46.84,17.36,88.66,93.654,94.333,877.88,True,physics_simulated_synthetic
BGW-046,4,22.534,production,1583.3,153.1,0.732,9.88,3,2.146,0.207,10.25,46.84,17.36,190.95,69.139,72.43,4758.74,True,physics_simulated_synthetic
BGW-046,4,23.487,production,1583.3,153.1,0.732,9.88,3,2.146,0.207,10.25,46.84,17.36,205.34,66.518,69.476,6077.1,True,physics_simulated_synthetic
BGW-046,4,25.244,production,1583.3,153.1,0.732,9.88,3,2.146,0.207,10.25,46.84,17.36,231.85,62.069,64.404,9339.67,True,physics_simulated_synthetic
BGW-046,4,26.076,production,1583.3,153.1,0.732,9.88,3,2.146,0.207,10.25,46.84,17.36,244.41,60.204,62.805,10723.6,True,physics_simulated_synthetic
BGW-046,4,26.694,production,1583.3,153.1,0.732,9.88,3,2.146,0.207,10.25,46.84,17.36,253.73,58.915,60.562,13047.16,True,physics_simulated_synthetic
BGW-046,4,33.762,production,1583.3,153.1,0.732,9.88,3,2.146,0.207,10.25,46.84,17.36,360.38,49.203,52.711,26470.6,True,physics_simulated_synthetic
BGW-046,4,34.824,production,1583.3,153.1,0.732,9.88,3,2.146,0.207,10.25,46.84,17.36,376.41,48.61,51.202,30445.35,True,physics_simulated_synthetic
BGW-046,4,37.363,production,1583.3,153.1,0.732,9.88,3,2.146,0.207,10.25,46.84,17.36,414.71,47.655,50.542,32382.75,True,physics_simulated_synthetic
BGW-046,4,40.122,production,1583.3,153.1,0.732,9.88,3,2.146,0.207,10.25,46.84,17.36,456.34,47.15,50.303,33113.05,True,physics_simulated_synthetic
BGW-046,4,42.684,production,1583.3,153.1,0.732,9.88,3,2.146,0.207,10.25,46.84,17.36,495.01,46.952,47.989,41191.09,True,physics_simulated_synthetic
BGW-046,4,47.037,production,1583.3,153.1,0.732,9.88,3,2.146,0.207,10.25,46.84,17.36,560.69,46.856,48.258,40155.15,True,physics_simulated_synthetic
BGW-046,4,47.818,production,1583.3,153.1,0.732,9.88,3,2.146,0.207,10.25,46.84,17.36,572.48,46.852,46.411,47891.2,True,physics_simulated_synthetic
BGW-046,4,53.003,production,1583.3,153.1,0.732,9.88,3,2.146,0.207,10.25,46.84,17.36,650.71,46.843,50.287,33163.02,True,physics_simulated_synthetic
BGW-046,3,0.911,soak,1425.4,421.1,0.599,8.62,2,2.13,0.244,18.15,46.75,17.35,0.0,184.52,186.986,5.0,True,physics_simulated_synthetic
BGW-046,3,3.223,soak,1425.4,421.1,0.599,8.62,2,2.13,0.244,18.15,46.75,17.35,0.0,172.106,175.508,7.05,True,physics_simulated_synthetic
BGW-046,3,3.797,soak,1425.4,421.1,0.599,8.62,2,2.13,0.244,18.15,46.75,17.35,0.0,169.201,170.911,8.83,True,physics_simulated_synthetic
BGW-046,3,4.19,soak,1425.4,421.1,0.599,8.62,2,2.13,0.244,18.15,46.75,17.35,0.0,167.249,167.251,10.61,True,physics_simulated_synthetic
BGW-046,3,5.833,soak,1425.4,421.1,0.599,8.62,2,2.13,0.244,18.15,46.75,17.35,0.0,159.43,162.491,13.53,True,physics_simulated_synthetic
BGW-046,3,6.334,soak,1425.4,421.1,0.599,8.62,2,2.13,0.244,18.15,46.75,17.35,0.0,157.146,160.913,14.69,True,physics_simulated_synthetic
BGW-046,3,7.433,soak,1425.4,421.1,0.599,8.62,2,2.13,0.244,18.15,46.75,17.35,0.0,152.297,154.373,20.75,True,physics_simulated_synthetic
BGW-046,3,11.717,production,1425.4,421.1,0.599,8.62,2,2.13,0.244,18.15,46.75,17.35,52.89,132.577,135.337,60.38,True,physics_simulated_synthetic
BGW-046,3,17.466,production,1425.4,421.1,0.599,8.62,2,2.13,0.244,18.15,46.75,17.35,151.22,102.43,103.957,444.49,True,physics_simulated_synthetic
BGW-046,3,25.234,production,1425.4,421.1,0.599,8.62,2,2.13,0.244,18.15,46.75,17.35,284.08,65.511,66.519,7795.5,True,physics_simulated_synthetic
BGW-046,3,32.065,production,1425.4,421.1,0.599,8.62,2,2.13,0.244,18.15,46.75,17.35,400.91,50.521,54.15,23192.89,True,physics_simulated_synthetic
BGW-046,3,32.738,production,1425.4,421.1,0.599,8.62,2,2.13,0.244,18.15,46.75,17.35,412.43,49.882,52.617,26703.21,True,physics_simulated_synthetic
BGW-046,3,35.043,production,1425.4,421.1,0.599,8.62,2,2.13,0.244,18.15,46.75,17.35,451.84,48.293,51.171,30533.99,True,physics_simulated_synthetic
BGW-046,3,44.969,production,1425.4,421.1,0.599,8.62,2,2.13,0.244,18.15,46.75,17.35,621.6,46.761,51.056,30863.43,True,physics_simulated_synthetic
BGW-046,3,46.16,production,1425.4,421.1,0.599,8.62,2,2.13,0.244,18.15,46.75,17.35,641.97,46.754,47.469,43283.5,True,physics_simulated_synthetic
BGW-046,3,49.42,production,1425.4,421.1,0.599,8.62,2,2.13,0.244,18.15,46.75,17.35,697.74,46.747,48.166,40506.45,True,physics_simulated_synthetic
BGW-046,3,51.245,production,1425.4,421.1,0.599,8.62,2,2.13,0.244,18.15,46.75,17.35,728.95,46.746,49.159,36872.85,True,physics_simulated_synthetic
BGW-046,3,51.336,production,1425.4,421.1,0.599,8.62,2,2.13,0.244,18.15,46.75,17.35,730.51,46.746,48.148,40575.54,True,physics_simulated_synthetic
BGW-046,3,53.522,production,1425.4,421.1,0.599,8.62,2,2.13,0.244,18.15,46.75,17.35,767.9,46.746,50.034,33958.87,True,physics_simulated_synthetic
BGW-046,3,54.041,production,1425.4,421.1,0.599,8.62,2,2.13,0.244,18.15,46.75,17.35,776.77,46.746,48.675,38597.09,True,physics_simulated_synthetic
BGW-047,5,2.208,soak,2010.5,345.2,0.647,11.25,4,1.629,0.233,18.41,47.36,18.79,0.0,183.425,186.007,5.0,True,physics_simulated_synthetic
BGW-047,5,4.058,soak,2010.5,345.2,0.647,11.25,4,1.629,0.233,18.41,47.36,18.79,0.0,175.621,174.92,7.25,True,physics_simulated_synthetic
BGW-047,5,9.354,soak,2010.5,345.2,0.647,11.25,4,1.629,0.233,18.41,47.36,18.79,0.0,155.673,155.633,19.39,True,physics_simulated_synthetic
BGW-047,5,10.988,soak,2010.5,345.2,0.647,11.25,4,1.629,0.233,18.41,47.36,18.79,0.0,150.167,146.839,31.3,True,physics_simulated_synthetic
BGW-047,5,22.845,production,2010.5,345.2,0.647,11.25,4,1.629,0.233,18.41,47.36,18.79,104.71,97.46,95.814,788.77,True,physics_simulated_synthetic
BGW-047,5,22.947,production,2010.5,345.2,0.647,11.25,4,1.629,0.233,18.41,47.36,18.79,105.63,97.075,97.828,682.86,True,physics_simulated_synthetic
BGW-047,5,36.765,production,2010.5,345.2,0.647,11.25,4,1.629,0.233,18.41,47.36,18.79,230.41,53.74,53.336,24989.38,True,physics_simulated_synthetic
BGW-047,5,38.42,production,2010.5,345.2,0.647,11.25,4,1.629,0.233,18.41,47.36,18.79,245.37,51.955,46.362,48119.93,True,physics_simulated_synthetic
BGW-047,5,40.082,production,2010.5,345.2,0.647,11.25,4,1.629,0.233,18.41,47.36,18.79,260.38,50.574,50.55,32356.22,True,physics_simulated_synthetic
BGW-047,5,40.804,production,2010.5,345.2,0.647,11.25,4,1.629,0.233,18.41,47.36,18.79,266.89,50.091,51.809,28775.98,True,physics_simulated_synthetic
BGW-047,5,43.174,production,2010.5,345.2,0.647,11.25,4,1.629,0.233,18.41,47.36,18.79,288.3,48.881,46.362,48119.93,True,physics_simulated_synthetic
BGW-047,5,45.173,production,2010.5,345.2,0.647,11.25,4,1.629,0.233,18.41,47.36,18.79,306.35,48.244,49.405,36029.81,True,physics_simulated_synthetic
BGW-047,5,45.58,production,2010.5,345.2,0.647,11.25,4,1.629,0.233,18.41,47.36,18.79,310.03,48.148,46.362,48119.93,True,physics_simulated_synthetic
BGW-047,5,47.265,production,2010.5,345.2,0.647,11.25,4,1.629,0.233,18.41,47.36,18.79,325.25,47.837,48.183,40440.28,True,physics_simulated_synthetic
BGW-047,5,53.817,production,2010.5,345.2,0.647,11.25,4,1.629,0.233,18.41,47.36,18.79,384.41,47.404,46.425,47829.21,True,physics_simulated_synthetic
BGW-047,5,54.844,production,2010.5,345.2,0.647,11.25,4,1.629,0.233,18.41,47.36,18.79,393.69,47.389,46.362,48119.93,True,physics_simulated_synthetic
BGW-047,5,57.138,production,2010.5,345.2,0.647,11.25,4,1.629,0.233,18.41,47.36,18.79,414.4,47.372,47.029,45138.52,True,physics_simulated_synthetic
BGW-047,5,57.239,production,2010.5,345.2,0.647,11.25,4,1.629,0.233,18.41,47.36,18.79,415.32,47.371,48.015,41089.61,True,physics_simulated_synthetic
