well_id,viscosity_cP,fluid_level_m,spm,stroke_length_in,vfd_frequency_hz,rod_string_diameter_in,rod_string_length_ft,pump_depth_ft,tubing_size_in,fluid_specific_gravity,pprl_physics_lbs,efficiency_physics_frac,peak_polished_rod_load_lbs,pump_efficiency_pct,energy_kwh_per_bbl,energy_kwh_per_stroke,actual_bopd,is_synthetic,data_source
BGW-015,28902.69,934.1,3.012,64.78,37.97,1.0,2930.8,3493.0,3.5,0.974,14145.2,0.3672,15028.4,17.18,7.8426,0.020492,11.33,True,physics_simulated_synthetic
BGW-015,21490.61,568.8,5.811,139.51,41.78,1.0,2930.8,3493.0,3.5,0.906,13944.5,0.3636,14869.3,17.18,7.0507,0.043667,51.83,True,physics_simulated_synthetic
BGW-015,264.39,1114.6,4.668,80.08,37.7,1.0,2930.8,3493.0,3.5,0.97,14135.1,0.7121,14129.6,71.05,1.7955,0.023817,89.16,True,physics_simulated_synthetic
BGW-015,32372.25,1121.4,4.693,91.66,47.72,1.0,2930.8,3493.0,3.5,0.958,14101.5,0.3518,15051.7,17.83,6.0223,0.029041,32.59,True,physics_simulated_synthetic
BGW-015,1060.35,1015.8,6.74,131.31,56.97,1.0,2930.8,3493.0,3.5,0.907,13950.6,0.563,14237.6,52.84,1.61,0.039352,237.22,True,physics_simulated_synthetic
BGW-015,8874.07,330.0,2.526,137.91,44.68,1.0,2930.8,3493.0,3.5,0.976,14152.3,0.4339,14783.0,26.49,4.2525,0.042914,36.71,True,physics_simulated_synthetic
BGW-015,85.41,696.0,2.826,116.78,56.2,1.0,2930.8,3493.0,3.5,0.973,14142.9,0.8133,14316.1,81.45,1.0645,0.035191,134.51,True,physics_simulated_synthetic
BGW-015,219.96,220.3,5.505,102.23,53.69,1.0,2930.8,3493.0,3.5,0.979,14166.4,0.717,14157.3,70.94,1.2651,0.030466,190.91,True,physics_simulated_synthetic
BGW-015,312.79,773.1,5.257,103.33,30.43,1.0,2930.8,3493.0,3.5,0.97,14140.2,0.6907,14228.4,66.33,2.3995,0.030949,97.64,True,physics_simulated_synthetic
BGW-015,241.59,567.9,2.974,112.43,42.58,1.0,2930.8,3493.0,3.5,0.947,14062.3,0.7409,14043.8,72.14,1.5561,0.033237,91.48,True,physics_simulated_synthetic
BGW-015,34639.56,747.0,5.737,84.43,34.12,1.0,2930.8,3493.0,3.5,0.989,14197.6,0.3428,15151.8,10.85,13.932,0.026928,15.97,True,physics_simulated_synthetic
BGW-015,2323.88,332.3,7.099,82.05,57.0,1.0,2930.8,3493.0,3.5,0.965,14125.7,0.4929,14292.9,42.35,2.0153,0.024685,125.22,True,physics_simulated_synthetic
BGW-015,3375.64,1127.2,3.125,103.33,32.52,1.0,2930.8,3493.0,3.5,0.971,14138.1,0.4966,14563.9,39.84,3.8257,0.031677,37.25,True,physics_simulated_synthetic
BGW-016,543.61,799.5,6.61,107.59,33.88,1.0,2958.2,4487.4,2.875,0.997,15606.8,0.6064,15805.0,57.62,2.756,0.035794,123.62,True,physics_simulated_synthetic
BGW-016,74.59,536.6,3.294,77.73,34.6,1.0,2958.2,4487.4,2.875,0.924,15274.2,0.7996,15209.8,81.82,1.8289,0.024885,64.54,True,physics_simulated_synthetic
BGW-016,5169.97,201.1,6.069,89.0,33.41,1.0,2958.2,4487.4,2.875,0.968,15474.1,0.4294,16004.3,30.44,5.3564,0.029984,48.92,True,physics_simulated_synthetic
BGW-016,698.09,762.2,7.0,76.34,59.84,1.0,2958.2,4487.4,2.875,0.981,15535.3,0.5793,15637.0,53.72,1.6555,0.025126,152.99,True,physics_simulated_synthetic
BGW-016,57.82,640.9,3.811,106.85,55.53,1.0,2958.2,4487.4,2.875,0.988,15557.0,0.8009,15542.3,80.15,1.1887,0.034956,161.39,True,physics_simulated_synthetic
BGW-016,24602.45,669.4,7.692,123.86,57.32,1.0,2958.2,4487.4,2.875,0.936,15348.1,0.3342,16264.8,13.79,7.0027,0.042406,67.07,True,physics_simulated_synthetic
BGW-016,892.73,783.8,3.013,103.15,53.39,1.0,2958.2,4487.4,2.875,0.973,15491.7,0.6069,15705.5,59.26,1.6897,0.034101,87.56,True,physics_simulated_synthetic
BGW-016,2605.12,375.5,5.227,113.11,47.77,1.0,2958.2,4487.4,2.875,0.979,15522.6,0.4865,15823.9,40.69,2.7712,0.037674,102.33,True,physics_simulated_synthetic
BGW-016,3341.62,967.9,7.81,127.53,49.71,1.0,2958.2,4487.4,2.875,0.968,15488.3,0.4433,16213.4,35.94,3.0894,0.043526,158.45,True,physics_simulated_synthetic
BGW-016,883.63,284.6,3.534,94.17,53.81,1.0,2958.2,4487.4,2.875,0.985,15543.1,0.6009,15746.3,54.19,1.838,0.031214,86.44,True,physics_simulated_synthetic
BGW-016,8538.95,1131.7,7.647,131.01,33.63,1.0,2958.2,4487.4,2.875,0.92,15277.6,0.3861,15979.7,28.68,5.6395,0.044069,86.05,True,physics_simulated_synthetic
BGW-016,8158.08,590.9,5.08,136.46,33.0,1.0,2958.2,4487.4,2.875,0.998,15611.3,0.4099,16380.0,28.49,5.9303,0.047049,58.03,True,physics_simulated_synthetic
BGW-016,111.51,472.6,4.294,102.87,56.69,1.0,2958.2,4487.4,2.875,0.99,15570.6,0.7621,15521.6,77.38,1.2043,0.033611,172.57,True,physics_simulated_synthetic
BGW-016,231.71,325.8,7.203,69.99,53.45,1.0,2958.2,4487.4,2.875,0.952,15407.7,0.6699,15615.3,65.56,1.5166,0.023005,157.34,True,physics_simulated_synthetic
BGW-016,68.48,559.4,6.609,106.56,33.14,1.0,2958.2,4487.4,2.875,0.937,15342.2,0.7484,15491.4,73.28,2.1713,0.034749,152.32,True,physics_simulated_synthetic
BGW-016,888.47,553.6,6.238,115.34,37.36,1.0,2958.2,4487.4,2.875,0.996,15603.8,0.5666,16005.1,51.64,2.8238,0.03886,123.62,True,physics_simulated_synthetic
BGW-016,267.71,592.1,7.338,121.84,54.92,1.0,2958.2,4487.4,2.875,0.985,15558.5,0.657,15636.5,62.95,1.5394,0.040104,275.26,True,physics_simulated_synthetic
BGW-016,1816.21,251.2,6.107,125.2,57.94,1.0,2958.2,4487.4,2.875,0.995,15599.0,0.5062,15866.9,43.84,2.126,0.041816,172.97,True,physics_simulated_synthetic
BGW-016,16441.32,881.0,3.14,89.6,53.46,1.0,2958.2,4487.4,2.875,0.902,15177.4,0.3878,15989.8,24.56,4.1452,0.030158,32.89,True,physics_simulated_synthetic
BGW-016,4301.81,280.6,6.351,80.36,57.54,1.0,2958.2,4487.4,2.875,0.975,15506.2,0.4391,15895.1,34.72,2.7084,0.026886,90.79,True,physics_simulated_synthetic
BGW-016,9302.64,1058.8,4.968,90.38,40.65,1.0,2958.2,4487.4,2.875,0.944,15366.3,0.4032,16210.1,29.96,4.5296,0.030838,48.71,True,physics_simulated_synthetic
BGW-016,2248.15,250.3,5.539,72.15,48.08,1.0,2958.2,4487.4,2.875,0.973,15496.0,0.4949,15661.7,41.09,2.6985,0.023785,70.3,True,physics_simulated_synthetic
BGW-016,124.64,485.2,3.607,86.84,55.2,1.0,2958.2,4487.4,2.875,0.999,15607.0,0.767,15794.5,74.65,1.3046,0.02887,114.94,True,physics_simulated_synthetic
BGW-016,401.13,477.6,7.064,88.26,42.7,1.0,2958.2,4487.4,2.875,0.905,15200.0,0.6274,15179.4,58.96,2.0524,0.028202,139.79,True,physics_simulated_synthetic
BGW-016,37135.94,228.3,3.623,108.91,51.43,1.0,2958.2,4487.4,2.875,0.986,15549.7,0.3459,16426.2,12.23,8.8888,0.037657,22.1,True,physics_simulated_synthetic
BGW-016,12250.42,277.8,3.91,105.42,57.43,1.0,2958.2,4487.4,2.875,0.979,15520.4,0.3969,16292.3,24.41,3.9554,0.036153,51.46,True,physics_simulated_synthetic
BGW-016,227.6,717.4,4.017,122.75,49.81,1.0,2958.2,4487.4,2.875,0.951,15399.1,0.7179,15320.4,70.32,1.4889,0.039587,153.79,True,physics_simulated_synthetic
BGW-016,291.59,404.9,4.016,142.47,38.09,1.0,2958.2,4487.4,2.875,0.979,15521.3,0.6974,15734.3,65.31,2.1531,0.047187,126.74,True,physics_simulated_synthetic
BGW-016,580.29,456.0,5.278,96.51,33.83,1.0,2958.2,4487.4,2.875,0.902,15182.5,0.6175,15490.0,59.69,2.6112,0.031468,91.6,True,physics_simulated_synthetic
BGW-016,19235.68,1036.1,4.996,83.59,31.95,1.0,2958.2,4487.4,2.875,0.922,15271.2,0.3648,16149.7,18.44,9.3285,0.028415,21.91,True,physics_simulated_synthetic
BGW-016,597.79,921.0,7.914,123.33,50.63,1.0,2958.2,4487.4,2.875,0.978,15533.5,0.5822,15880.1,57.05,1.8714,0.041227,251.06,True,physics_simulated_synthetic
BGW-016,11364.9,823.7,6.084,71.58,48.09,1.0,2958.2,4487.4,2.875,0.923,15277.1,0.3828,16083.7,21.97,5.18,0.024232,40.98,True,physics_simulated_synthetic
BGW-016,6825.74,366.5,2.903,128.68,44.76,1.0,2958.2,4487.4,2.875,0.988,15557.0,0.4411,16175.3,35.01,3.5138,0.043814,52.12,True,physics_simulated_synthetic
BGW-016,7518.27,504.1,4.992,112.36,50.52,1.0,2958.2,4487.4,2.875,0.911,15224.5,0.4155,15945.1,26.59,4.0395,0.037713,67.11,True,physics_simulated_synthetic
BGW-016,434.21,1037.5,2.882,128.27,38.13,1.0,2958.2,4487.4,2.875,0.965,15456.5,0.6785,15334.0,64.64,2.1177,0.041401,81.14,True,physics_simulated_synthetic
BGW-016,348.15,1076.0,6.987,84.32,42.17,1.0,2958.2,4487.4,2.875,0.953,15409.6,0.6404,15552.0,62.81,1.9986,0.027604,138.97,True,physics_simulated_synthetic
BGW-016,3891.04,397.8,2.835,142.9,44.32,1.0,2958.2,4487.4,2.875,0.919,15255.4,0.4811,15748.8,39.08,3.0948,0.047372,62.5,True,physics_simulated_synthetic
BGW-016,166.37,914.5,2.852,114.23,44.52,1.0,2958.2,4487.4,2.875,0.935,15323.3,0.7606,15492.9,77.03,1.5376,0.037253,99.51,True,physics_simulated_synthetic
BGW-016,9075.85,316.1,2.829,72.27,37.31,1.0,2958.2,4487.4,2.875,0.997,15596.3,0.424,16176.6,27.87,5.2953,0.024607,18.93,True,physics_simulated_synthetic
BGW-016,3606.23,621.5,5.982,95.49,46.92,1.0,2958.2,4487.4,2.875,0.936,15334.9,0.4548,15782.3,36.22,3.1609,0.031723,86.46,True,physics_simulated_synthetic
BGW-016,15014.22,542.6,3.959,136.22,52.78,1.0,2958.2,4487.4,2.875,0.99,15570.9,0.3856,16511.0,20.51,5.1923,0.047344,51.99,True,physics_simulated_synthetic
BGW-016,4828.79,733.7,5.804,100.14,40.09,1.0,2958.2,4487.4,2.875,0.901,15183.2,0.4363,15877.4,31.71,4.2509,0.033468,65.8,True,physics_simulated_synthetic
BGW-016,386.72,821.3,5.8,71.84,35.86,1.0,2958.2,4487.4,2.875,0.985,15546.1,0.6472,15603.0,61.87,2.394,0.023594,82.31,True,physics_simulated_synthetic
BGW-016,184.75,496.5,6.08,125.41,36.0,1.0,2958.2,4487.4,2.875,0.997,15608.9,0.7022,15695.2,70.01,2.1193,0.041434,171.16,True,physics_simulated_synthetic
BGW-016,73.43,397.8,6.594,91.78,53.98,1.0,2958.2,4487.4,2.875,0.911,15226.8,0.7458,15373.3,72.96,1.3286,0.0297,212.27,True,physics_simulated_synthetic
BGW-016,26589.81,206.6,5.942,96.27,43.22,1.0,2958.2,4487.4,2.875,0.964,15460.0,0.343,16581.2,13.93,9.3733,0.033603,30.67,True,physics_simulated_synthetic
BGW-016,25594.28,1030.5,3.141,76.54,33.94,1.0,2958.2,4487.4,2.875,0.964,15449.8,0.3661,16251.6,17.65,9.2348,0.026184,12.82,True,physics_simulated_synthetic
BGW-016,31140.34,670.8,4.835,130.74,35.03,1.0,2958.2,4487.4,2.875,0.905,15199.5,0.3443,16174.0,14.24,11.0346,0.044513,28.09,True,physics_simulated_synthetic
BGW-016,193.02,1020.4,6.184,99.74,58.12,1.0,2958.2,4487.4,2.875,0.945,15374.4,0.6976,15320.5,67.09,1.3374,0.032165,214.18,True,physics_simulated_synthetic
BGW-016,1033.02,1182.7,4.833,65.25,36.6,1.0,2958.2,4487.4,2.875,0.923,15272.8,0.5698,15576.6,54.77,2.6447,0.021396,56.3,True,physics_simulated_synthetic
BGW-016,370.05,515.5,5.921,91.45,53.36,1.0,2958.2,4487.4,2.875,0.972,15494.8,0.6494,15622.5,61.76,1.6136,0.030074,158.92,True,physics_simulated_synthetic
BGW-016,617.63,309.5,7.913,64.45,47.64,1.0,2958.2,4487.4,2.875,0.919,15261.6,0.5794,15461.8,54.23,2.037,0.020978,117.35,True,physics_simulated_synthetic
BGW-016,8946.56,686.1,7.767,101.14,58.14,1.0,2958.2,4487.4,2.875,0.993,15594.7,0.3826,16098.3,23.91,3.9422,0.034273,97.23,True,physics_simulated_synthetic
BGW-016,15523.5,331.8,4.593,139.09,49.89,1.0,2958.2,4487.4,2.875,0.987,15560.3,0.3786,16396.9,21.76,5.1423,0.048008,61.75,True,physics_simulated_synthetic
BGW-016,66.86,488.7,5.323,67.42,38.62,1.0,2958.2,4487.4,2.875,0.939,15341.6,0.7697,15456.1,73.81,1.8458,0.021936,91.1,True,physics_simulated_synthetic
BGW-016,6279.84,980.3,7.77,106.66,45.44,1.0,2958.2,4487.4,2.875,0.906,15212.5,0.4028,15648.8,28.37,4.1315,0.035135,95.15,True,physics_simulated_synthetic
BGW-016,5172.56,526.2,4.384,139.35,37.15,1.0,2958.2,4487.4,2.875,0.987,15558.3,0.4451,16074.4,32.61,4.5156,0.047151,65.91,True,physics_simulated_synthetic
BGW-016,71.12,1140.0,3.758,112.28,31.94,1.0,2958.2,4487.4,2.875,0.972,15489.8,0.7935,15588.2,76.61,2.1687,0.036843,91.94,True,physics_simulated_synthetic
BGW-016,6350.85,920.5,4.438,80.86,37.27,1.0,2958.2,4487.4,2.875,0.997,15600.1,0.4311,16266.2,32.4,4.5849,0.027685,38.59,True,physics_simulated_synthetic
BGW-016,98.84,987.5,3.133,122.31,59.89,1.0,2958.2,4487.4,2.875,0.981,15527.9,0.7886,15529.6,80.01,1.103,0.039982,163.55,True,physics_simulated_synthetic
BGW-016,2621.83,630.3,7.77,87.05,37.67,1.0,2958.2,4487.4,2.875,0.96,15446.5,0.4611,15707.2,39.36,3.6061,0.028782,89.3,True,physics_simulated_synthetic
BGW-016,684.03,694.0,6.007,126.22,30.27,1.0,2958.2,4487.4,2.875,0.991,15580.3,0.5931,15596.0,58.74,2.9856,0.041437,120.06,True,physics_simulated_synthetic
BGW-016,19931.0,1025.1,3.69,143.55,45.65,1.0,2958.2,4487.4,2.875,0.991,15575.9,0.3735,16535.2,17.47,7.055,0.049965,37.64,True,physics_simulated_synthetic
BGW-016,61.63,1070.6,7.818,133.52,47.4,1.0,2958.2,4487.4,2.875,0.937,15353.2,0.734,15494.6,71.17,1.5634,0.043549,313.58,True,physics_simulated_synthetic
BGW-016,100.92,989.5,7.484,91.79,33.0,1.0,2958.2,4487.4,2.875,0.958,15434.2,0.718,15365.7,71.4,2.2198,0.029689,144.14,True,physics_simulated_synthetic
BGW-016,666.7,222.9,7.424,83.06,51.26,1.0,2958.2,4487.4,2.875,0.915,15244.5,0.5784,15237.0,55.75,1.8149,0.026642,156.92,True,physics_simulated_synthetic
BGW-016,12132.28,480.9,4.466,91.87,46.56,1.0,2958.2,4487.4,2.875,0.985,15547.6,0.3926,16154.6,25.43,4.6438,0.031242,43.26,True,physics_simulated_synthetic
BGW-016,3898.06,847.5,3.686,71.17,31.63,1.0,2958.2,4487.4,2.875,0.99,15567.1,0.4719,15958.9,36.15,4.7503,0.02391,26.72,True,physics_simulated_synthetic
BGW-016,53.7,1130.4,3.271,84.68,31.66,1.0,2958.2,4487.4,2.875,0.995,15587.7,0.8131,15632.6,81.0,2.0745,0.027865,63.26,True,physics_simulated_synthetic
BGW-016,2284.72,758.1,5.676,87.47,37.67,1.0,2958.2,4487.4,2.875,0.963,15454.1,0.4922,15947.0,42.59,3.3834,0.029361,70.93,True,physics_simulated_synthetic
BGW-016,142.84,567.2,6.959,81.3,42.93,1.0,2958.2,4487.4,2.875,0.938,15344.2,0.7063,15131.4,66.54,1.803,0.025895,143.92,True,physics_simulated_synthetic
BGW-016,6625.68,774.5,4.537,120.94,44.05,1.0,2958.2,4487.4,2.875,0.975,15503.5,0.4275,16299.5,31.4,4.011,0.041494,67.59,True,physics_simulated_synthetic
BGW-016,219.64,778.1,6.678,65.61,34.77,1.0,2958.2,4487.4,2.875,0.924,15282.3,0.6811,15517.1,68.46,2.2191,0.02143,92.86,True,physics_simulated_synthetic
BGW-016,25959.64,772.4,2.655,81.44,51.02,1.0,2958.2,4487.4,2.875,0.95,15389.7,0.3695,16153.2,16.41,6.5671,0.02769,16.12,True,physics_simulated_synthetic
BGW-016,127.63,837.5,7.34,92.5,32.22,1.0,2958.2,4487.4,2.875,0.998,15612.6,0.7075,15553.4,73.61,2.2322,0.030285,143.39,True,physics_simulated_synthetic
BGW-016,392.28,546.1,6.096,69.71,58.79,1.0,2958.2,4487.4,2.875,0.97,15481.7,0.642,15608.8,61.14,1.4781,0.022903,136.02,True,physics_simulated_synthetic
BGW-016,68.26,1040.7,5.077,126.41,59.33,1.0,2958.2,4487.4,2.875,0.913,15232.2,0.7729,15331.1,77.97,1.128,0.040794,264.4,True,physics_simulated_synthetic
BGW-016,301.74,816.3,6.783,67.61,32.94,1.0,2958.2,4487.4,2.875,0.989,15565.4,0.6549,15587.6,63.92,2.5194,0.022183,86.0,True,physics_simulated_synthetic
BGW-016,1001.88,499.4,2.879,87.37,32.96,1.0,2958.2,4487.4,2.875,0.907,15202.2,0.5976,15585.4,53.49,3.0086,0.028662,39.5,True,physics_simulated_synthetic
BGW-016,7873.68,334.6,4.813,120.81,42.4,1.0,2958.2,4487.4,2.875,0.919,15259.5,0.4143,15867.5,27.98,4.5527,0.040353,61.43,True,physics_simulated_synthetic
BGW-016,619.9,733.0,7.742,78.12,55.85,1.0,2958.2,4487.4,2.875,0.958,15433.6,0.5811,15593.1,57.53,1.6517,0.025641,173.07,True,physics_simulated_synthetic
BGW-016,3216.84,562.8,6.346,91.28,33.12,1.0,2958.2,4487.4,2.875,0.971,15490.2,0.4595,15891.8,40.22,4.0602,0.030534,68.72,True,physics_simulated_synthetic
BGW-016,1336.8,745.4,5.385,141.89,33.28,1.0,2958.2,4487.4,2.875,0.907,15211.8,0.5402,15407.5,49.17,3.2048,0.046019,111.35,True,physics_simulated_synthetic
BGW-016,54.83,479.9,7.461,99.54,55.2,1.0,2958.2,4487.4,2.875,0.922,15279.4,0.7434,15078.7,75.93,1.2245,0.031596,277.21,True,physics_simulated_synthetic
BGW-016,694.0,253.2,3.706,89.78,47.35,1.0,2958.2,4487.4,2.875,0.974,15498.6,0.6217,15539.6,60.87,1.8351,0.029366,85.41,True,physics_simulated_synthetic
BGW-016,450.7,698.7,2.732,138.54,37.13,1.0,2958.2,4487.4,2.875,0.943,15358.6,0.6773,15532.5,65.71,2.1671,0.045298,82.25,True,physics_simulated_synthetic
BGW-016,319.12,269.1,7.794,110.35,47.53,1.0,2958.2,4487.4,2.875,0.908,15220.0,0.6371,15332.1,62.07,1.7689,0.035614,225.97,True,physics_simulated_synthetic
BGW-016,13716.2,1113.2,5.967,138.51,43.59,1.0,2958.2,4487.4,2.875,0.995,15598.6,0.3739,16314.2,20.31,6.2731,0.047565,65.15,True,physics_simulated_synthetic
BGW-016,12534.98,321.3,2.89,116.49,43.74,1.0,2958.2,4487.4,2.875,0.93,15303.3,0.4046,16167.4,25.68,4.8996,0.039644,33.67,True,physics_simulated_synthetic
BGW-016,65.56,870.5,4.711,110.62,41.67,1.0,2958.2,4487.4,2.875,0.989,15566.9,0.7806,15827.2,79.73,1.6218,0.036855,154.18,True,physics_simulated_synthetic
BGW-016,442.86,910.5,3.422,133.99,32.18,1.0,2958.2,4487.4,2.875,0.986,15549.7,0.6686,15778.6,62.36,2.6759,0.044502,81.95,True,physics_simulated_synthetic
BGW-016,2755.73,458.9,4.853,92.52,35.7,1.0,2958.2,4487.4,2.875,0.922,15270.7,0.486,15846.9,41.37,3.6517,0.030861,59.06,True,physics_simulated_synthetic
BGW-016,9019.6,342.0,4.818,83.97,59.68,1.0,2958.2,4487.4,2.875,0.971,15484.8,0.4062,16192.3,25.71,3.5919,0.028619,55.28,True,physics_simulated_synthetic
BGW-016,424.67,1074.0,3.019,116.71,44.57,1.0,2958.2,4487.4,2.875,0.945,15366.4,0.6786,15349.7,64.66,1.8131,0.03771,90.43,True,physics_simulated_synthetic
BGW-016,32655.91,207.2,6.582,84.13,47.38,1.0,2958.2,4487.4,2.875,0.969,15480.2,0.3299,16417.0,10.69,11.0311,0.029073,24.98,True,physics_simulated_synthetic
BGW-016,1993.91,863.4,3.477,94.97,59.14,1.0,2958.2,4487.4,2.875,0.917,15247.6,0.5275,15580.7,46.44,1.9308,0.031149,80.78,True,physics_simulated_synthetic
BGW-016,29543.25,1089.9,3.824,129.18,40.55,1.0,2958.2,4487.4,2.875,0.953,15408.1,0.3542,16440.2,17.73,7.7825,0.044704,31.63,True,physics_simulated_synthetic
BGW-016,1468.03,297.9,5.649,74.36,30.99,1.0,2958.2,4487.4,2.875,0.932,15315.3,0.5291,15430.8,46.16,3.6714,0.024154,53.51,True,physics_simulated_synthetic
BGW-016,6515.72,640.7,2.756,84.33,37.4,1.0,2958.2,4487.4,2.875,0.961,15437.0,0.4456,16032.7,34.31,4.2522,0.028459,26.57,True,physics_simulated_synthetic
BGW-016,122.64,994.0,7.831,103.95,50.22,1.0,2958.2,4487.4,2.875,0.925,15295.4,0.7027,15659.7,67.13,1.5809,0.034266,244.41,True,physics_simulated_synthetic
BGW-016,6521.17,256.5,6.957,108.02,56.13,1.0,2958.2,4487.4,2.875,0.907,15211.3,0.4072,15918.5,28.84,3.3469,0.036195,108.34,True,physics_simulated_synthetic
BGW-016,2843.89,1102.4,3.329,106.75,59.82,1.0,2958.2,4487.4,2.875,0.986,15547.4,0.4999,15673.3,42.37,2.1048,0.035217,80.2,True,physics_simulated_synthetic
BGW-016,78.51,566.3,4.586,68.11,38.29,1.0,2958.2,4487.4,2.875,0.989,15563.1,0.7751,15400.7,73.64,1.8592,0.022081,78.43,True,physics_simulated_synthetic
BGW-016,2395.34,554.8,6.657,96.85,35.33,1.0,2958.2,4487.4,2.875,0.919,15262.6,0.4785,15408.8,43.02,3.4512,0.031415,87.26,True,physics_simulated_synthetic
BGW-016,38723.48,410.2,3.328,96.72,31.79,1.0,2958.2,4487.4,2.875,0.909,15212.5,0.3464,16429.1,12.86,13.6758,0.033449,11.72,True,physics_simulated_synthetic
BGW-016,120.77,599.2,2.519,81.84,55.35,1.0,2958.2,4487.4,2.875,0.918,15246.6,0.7878,15414.8,80.0,1.1849,0.026556,81.29,True,physics_simulated_synthetic
BGW-016,218.15,224.7,4.56,118.66,32.84,1.0,2958.2,4487.4,2.875,0.946,15375.7,0.7128,15597.1,70.54,2.2919,0.038956,111.61,True,physics_simulated_synthetic
BGW-016,9603.21,502.5,6.297,140.77,46.63,1.0,2958.2,4487.4,2.875,0.927,15300.2,0.3903,16169.3,27.25,4.3316,0.047911,100.3,True,physics_simulated_synthetic
BGW-016,2816.88,533.7,6.148,115.82,54.39,1.0,2958.2,4487.4,2.875,0.93,15311.3,0.4712,15864.8,40.11,2.4754,0.038677,138.33,True,physics_simulated_synthetic
BGW-016,2023.73,287.0,6.902,66.62,45.89,1.0,2958.2,4487.4,2.875,0.944,15370.9,0.4893,15661.5,41.03,2.831,0.021964,77.11,True,physics_simulated_synthetic
BGW-016,23443.78,1143.4,5.374,104.06,35.65,1.0,2958.2,4487.4,2.875,0.966,15467.3,0.3527,16412.4,15.18,10.3258,0.035952,26.94,True,physics_simulated_synthetic
BGW-016,15298.58,915.3,3.558,88.82,56.66,1.0,2958.2,4487.4,2.875,0.957,15421.7,0.388,16383.4,23.99,4.1031,0.03063,38.24,True,physics_simulated_synthetic
BGW-016,65.37,560.5,3.367,122.28,38.36,1.0,2958.2,4487.4,2.875,0.978,15514.1,0.804,15547.1,82.01,1.682,0.040019,115.34,True,physics_simulated_synthetic
BGW-016,25909.87,980.5,3.448,92.1,34.35,1.0,2958.2,4487.4,2.875,0.985,15545.3,0.3631,16454.2,20.15,8.094,0.031899,19.57,True,physics_simulated_synthetic
BGW-016,22825.38,434.6,4.166,138.03,51.24,1.0,2958.2,4487.4,2.875,0.942,15360.4,0.3632,16223.9,17.39,6.1972,0.047139,45.63,True,physics_simulated_synthetic
BGW-016,13537.26,832.7,6.303,135.52,44.68,1.0,2958.2,4487.4,2.875,0.908,15215.9,0.372,16056.7,20.52,5.9604,0.045805,69.75,True,physics_simulated_synthetic
BGW-016,539.1,1182.4,4.469,91.54,49.79,1.0,2958.2,4487.4,2.875,0.975,15502.3,0.6352,15491.0,62.26,1.7007,0.029848,112.94,True,physics_simulated_synthetic
BGW-016,13648.63,1041.7,5.13,108.71,36.55,1.0,2958.2,4487.4,2.875,0.986,15555.5,0.3809,16105.3,22.32,6.7185,0.036854,40.52,True,physics_simulated_synthetic
BGW-016,1945.48,1091.7,4.86,128.4,56.73,1.0,2958.2,4487.4,2.875,0.996,15599.7,0.5139,16108.7,43.5,2.2218,0.04354,137.15,True,physics_simulated_synthetic
BGW-016,163.3,375.6,6.043,66.62,32.71,1.0,2958.2,4487.4,2.875,0.94,15347.6,0.7112,15409.3,69.84,2.2963,0.021609,81.89,True,physics_simulated_synthetic
BGW-016,22409.43,692.1,4.188,116.15,42.04,1.0,2958.2,4487.4,2.875,0.927,15294.8,0.3639,16198.5,15.14,8.664,0.039604,27.57,True,physics_simulated_synthetic
BGW-016,361.54,321.4,6.041,79.8,45.93,1.0,2958.2,4487.4,2.875,0.981,15530.8,0.6498,15396.9,63.59,1.7941,0.025863,125.39,True,physics_simulated_synthetic
BGW-016,3020.47,746.8,3.549,118.22,52.75,1.0,2958.2,4487.4,2.875,0.919,15254.5,0.4927,15745.3,38.76,2.6212,0.039182,76.39,True,physics_simulated_synthetic
BGW-016,76.43,881.8,6.989,100.67,33.53,1.0,2958.2,4487.4,2.875,0.939,15353.6,0.7381,15418.5,72.17,2.1685,0.032674,151.63,True,physics_simulated_synthetic
BGW-016,416.78,340.3,6.527,132.59,55.07,1.0,2958.2,4487.4,2.875,0.989,15573.0,0.631,15744.9,59.53,1.6349,0.043944,252.65,True,physics_simulated_synthetic
BGW-016,258.27,907.9,4.506,87.61,48.04,1.0,2958.2,4487.4,2.875,0.925,15282.0,0.7001,15473.8,67.17,1.6322,0.028536,113.44,True,physics_simulated_synthetic
BGW-016,333.66,458.7,5.12,98.91,54.75,1.0,2958.2,4487.4,2.875,0.968,15472.3,0.6695,15434.3,63.53,1.5105,0.032134,156.86,True,physics_simulated_synthetic
BGW-016,8755.33,700.8,4.926,114.81,51.2,1.0,2958.2,4487.4,2.875,0.952,15402.5,0.407,16083.5,27.37,3.9063,0.038871,70.58,True,physics_simulated_synthetic
BGW-016,36544.21,799.1,6.565,96.65,41.12,1.0,2958.2,4487.4,2.875,0.924,15286.2,0.3255,16302.0,10.25,13.1672,0.033165,23.81,True,physics_simulated_synthetic
BGW-016,13531.0,491.8,7.136,66.77,44.02,1.0,2958.2,4487.4,2.875,0.92,15263.4,0.3657,16024.2,21.87,5.6652,0.022523,40.85,True,physics_simulated_synthetic
BGW-016,74.12,527.0,7.709,70.65,37.54,1.0,2958.2,4487.4,2.875,0.998,15608.8,0.7286,15656.2,71.54,1.9841,0.023284,130.28,True,physics_simulated_synthetic
